Config,comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,transition,dense_rank,hybrid_rank,dense_score,raw_bm25_score,normalized_bm25_score,hybrid_final_score
H5,H5 vs Dense,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,15,6,9,0.4818408787250519,0.26103010400382204,-0.22081077472122984,UNCHANGED,15,6,0.4818408787250519,5.655285835266113,0.04021932928259216,0.26103010400382204
H5,H5 vs Dense,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,16,12,4,0.492669016122818,0.25715412564036755,-0.23551489048245045,UNCHANGED,16,12,0.492669016122818,4.377259254455566,0.02163923515791706,0.25715412564036755
H5,H5 vs Dense,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,12,7,5,0.5007023811340332,0.271411968822221,-0.2292904123118122,UNCHANGED,12,7,0.5007023811340332,5.751677513122559,0.04212155651040878,0.271411968822221
H5,H5 vs Dense,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,36,38,-2,0.33248934149742126,0.16624467074871063,-0.16624467074871063,UNCHANGED,36,38,0.33248934149742126,0.0,0.0,0.16624467074871063
H5,H5 vs Dense,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,11,15,-4,0.6479683518409729,0.32398417592048645,-0.32398417592048645,UNCHANGED,11,15,0.6479683518409729,0.0,0.0,0.32398417592048645
H5,H5 vs Dense,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,1,6,-5,0.650933027267456,0.325466513633728,-0.325466513633728,DEMOTED,1,6,0.650933027267456,0.0,0.0,0.325466513633728
H5,H5 vs Dense,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,6,13,-7,0.6310549378395081,0.31552746891975403,-0.31552746891975403,UNCHANGED,6,13,0.6310549378395081,0.0,0.0,0.31552746891975403
H5,H5 vs Dense,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,2,-1,0.6374316811561584,0.32227912881043946,-0.315152552345719,UNCHANGED,1,2,0.6374316811561584,2.126455545425415,0.007126576464720456,0.32227912881043946
H5,H5 vs Dense,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,11,12,-1,0.5550165176391602,0.2775082588195801,-0.2775082588195801,UNCHANGED,11,12,0.5550165176391602,0.0,0.0,0.2775082588195801
H5,H5 vs Dense,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,11,13,-2,0.4726150631904602,0.2363075315952301,-0.2363075315952301,UNCHANGED,11,13,0.4726150631904602,0.0,0.0,0.2363075315952301
H5,H5 vs Dense,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.3476473391056061,0.17382366955280304,-0.17382366955280304,UNCHANGED,2,2,0.3476473391056061,0.0,0.0,0.17382366955280304
H5,H5 vs Dense,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,4,4,0,0.4727919101715088,0.24573775004721582,-0.22705416012429297,UNCHANGED,4,4,0.4727919101715088,4.07750129699707,0.018683589922922857,0.24573775004721582
H5,H5 vs Dense,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,1,1,0,0.494103342294693,0.2591279053170554,-0.23497543697763762,UNCHANGED,1,1,0.494103342294693,4.602160453796387,0.02415246833941773,0.2591279053170554
H5,H5 vs Dense,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,6,0,0.49814823269844055,0.25288244150726924,-0.2452657911911713,UNCHANGED,6,6,0.49814823269844055,2.2604544162750244,0.007616650316097979,0.25288244150726924
H5,H5 vs Dense,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,5,4,1,0.5069320797920227,0.25921909948290806,-0.24771298030911465,UNCHANGED,5,4,0.5069320797920227,3.093393087387085,0.011506119173793376,0.25921909948290806
H5,H5 vs Dense,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,1,1,0,0.6167545914649963,0.33814955754214715,-0.2786050339228492,UNCHANGED,1,1,0.6167545914649963,6.480720043182373,0.059544523619297914,0.33814955754214715
H5,H5 vs Dense,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,7,7,0,0.6651113629341125,0.3338496493116873,-0.33126171362242524,UNCHANGED,7,7,0.6651113629341125,0.09139307588338852,0.0025879356892620597,0.3338496493116873
H5,H5 vs Dense,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,3,-2,0.6499589681625366,0.3380113743864387,-0.31194759377609793,UNCHANGED,1,3,0.6499589681625366,2.75840163230896,0.026063780610340793,0.3380113743864387
H5,H5 vs Dense,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,3,2,1,0.6119412183761597,0.3805850217112147,-0.23135619666494495,UNCHANGED,3,2,0.6119412183761597,6.518675327301025,0.14922882504626975,0.3805850217112147
H5,H5 vs Dense,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,15,0,0.5855612754821777,0.2945777099960452,-0.2909835654861325,UNCHANGED,15,15,0.5855612754821777,0.7503026723861694,0.003594144509912664,0.2945777099960452
H5,H5 vs Dense,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,7,7,0,0.6343926787376404,0.31899516288029534,-0.31539751585734505,UNCHANGED,7,7,0.6343926787376404,0.752257764339447,0.0035976470229502643,0.31899516288029534
H5,H5 vs Dense,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,6,3,3,0.5726884603500366,0.334214858418983,-0.2384736019310536,PROMOTED,6,3,0.5726884603500366,7.509067535400391,0.09574125648792947,0.334214858418983
H5,H5 vs Dense,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,12,12,0,0.5834260582923889,0.29171302914619446,-0.29171302914619446,UNCHANGED,12,12,0.5834260582923889,0.0,0.0,0.29171302914619446
H5,H5 vs Dense,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,21,21,0,0.54683518409729,0.273417592048645,-0.273417592048645,UNCHANGED,21,21,0.54683518409729,0.0,0.0,0.273417592048645
H5,H5 vs Dense,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,17,20,-3,0.5243327021598816,0.2621663510799408,-0.2621663510799408,UNCHANGED,17,20,0.5243327021598816,0.0,0.0,0.2621663510799408
H5,H5 vs Dense,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,2,2,0,0.6725355982780457,0.3394543057989266,-0.33308129247911905,UNCHANGED,2,2,0.6725355982780457,1.901421070098877,0.006373013319807585,0.3394543057989266
H5,H5 vs Dense,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,29,29,0,0.5633748769760132,0.28487394514791037,-0.2785009318281028,UNCHANGED,29,29,0.5633748769760132,1.901421070098877,0.006373013319807585,0.28487394514791037
H5,H5 vs Dense,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,6,12,-6,0.5420230627059937,0.2710115313529968,-0.2710115313529968,UNCHANGED,6,12,0.5420230627059937,0.0,0.0,0.2710115313529968
H5,H5 vs Dense,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,33,34,-1,0.4599473774433136,0.2299736887216568,-0.2299736887216568,UNCHANGED,33,34,0.4599473774433136,0.0,0.0,0.2299736887216568
H5,H5 vs Dense,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,15,5,10,0.5070860385894775,0.2712781733701004,-0.23580786521937713,PROMOTED,15,5,0.5070860385894775,5.394110679626465,0.035470308150723315,0.2712781733701004
H5,H5 vs Dense,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,22,23,-1,0.5056788325309753,0.25283941626548767,-0.25283941626548767,UNCHANGED,22,23,0.5056788325309753,0.0,0.0,0.25283941626548767
H5,H5 vs Dense,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,10,10,0,0.5986801981925964,0.30445676893652485,-0.2942234292560716,UNCHANGED,10,10,0.5986801981925964,2.856363534927368,0.010233339680453214,0.30445676893652485
H5,H5 vs Dense,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,15,13,2,0.592033326625824,0.3011145700846887,-0.29091875654113525,UNCHANGED,15,13,0.592033326625824,2.848940134048462,0.010195813543553471,0.3011145700846887
H5,H5 vs Dense,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,41,43,-2,0.4069212079048157,0.20346060395240784,-0.20346060395240784,UNCHANGED,41,43,0.4069212079048157,0.0,0.0,0.20346060395240784
H5,H5 vs Dense,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,11,16,-5,0.4789794087409973,0.23948970437049866,-0.23948970437049866,UNCHANGED,11,16,0.4789794087409973,0.0,0.0,0.23948970437049866
H5,H5 vs Dense,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,3,5,-2,0.5221919417381287,0.26109597086906433,-0.26109597086906433,UNCHANGED,3,5,0.5221919417381287,0.0,0.0,0.26109597086906433
H5,H5 vs Dense,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,19,25,-6,0.4438685476779938,0.2219342738389969,-0.2219342738389969,UNCHANGED,19,25,0.4438685476779938,0.0,0.0,0.2219342738389969
H5,H5 vs Dense,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,18,24,-6,0.4406288266181946,0.2203144133090973,-0.2203144133090973,UNCHANGED,18,24,0.4406288266181946,0.0,0.0,0.2203144133090973
H5,H5 vs Dense,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,14,21,-7,0.4429168999195099,0.22145844995975494,-0.22145844995975494,UNCHANGED,14,21,0.4429168999195099,0.0,0.0,0.22145844995975494
H5,H5 vs Dense,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,1,2,-1,0.48954805731773376,0.24477402865886688,-0.24477402865886688,UNCHANGED,1,2,0.48954805731773376,0.0,0.0,0.24477402865886688
H5,H5 vs Dense,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,18,18,0,0.4069208800792694,0.2034604400396347,-0.2034604400396347,UNCHANGED,18,18,0.4069208800792694,0.0,0.0,0.2034604400396347
H5,H5 vs Dense,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,4,7,-3,0.4601253867149353,0.23006269335746765,-0.23006269335746765,DEMOTED,4,7,0.4601253867149353,0.0,0.0,0.23006269335746765
H5,H5 vs Dense,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,16,24,-8,0.6070505380630493,0.30564053465734864,-0.3014100034057007,UNCHANGED,16,24,0.6070505380630493,1.0776236057281494,0.004230531251647952,0.30564053465734864
H5,H5 vs Dense,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,54,55,-1,0.5469114780426025,0.2755651289366075,-0.27134634910599503,UNCHANGED,54,55,0.5469114780426025,1.0720367431640625,0.004218779830612506,0.2755651289366075
H5,H5 vs Dense,S003,S003-Q077,2fdaac5c-103c-5100-8480-7d15511a3658,S003-Q073,24,29,-5,0.5937093496322632,0.2989699404419556,-0.2947394091903076,UNCHANGED,24,29,0.5937093496322632,1.0776236057281494,0.004230531251647952,0.2989699404419556
H5,H5 vs Dense,S003,S003-Q078,70584af0-da6d-5ee7-9e7c-ad3f962ef545,S003-Q066,5,10,-5,0.5364928841590881,0.26824644207954407,-0.26824644207954407,DEMOTED,5,10,0.5364928841590881,0.0,0.0,0.26824644207954407
H5,H5 vs Dense,S003,S003-Q078,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,47,53,-6,0.482970654964447,0.2414853274822235,-0.2414853274822235,UNCHANGED,47,53,0.482970654964447,0.0,0.0,0.2414853274822235
H5,H5 vs Dense,S003,S003-Q084,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,30,26,4,0.6417790651321411,0.3256404418570954,-0.3161386232750457,UNCHANGED,30,26,0.6417790651321411,2.706550359725952,0.009501818582049733,0.3256404418570954
H5,H5 vs Dense,S003,S003-Q088,15caa01c-5d97-5da1-93ca-bbb8a8cf5f22,S003-Q078,12,18,-6,0.6042231917381287,0.30211159586906433,-0.30211159586906433,UNCHANGED,12,18,0.6042231917381287,0.0,0.0,0.30211159586906433
H5,H5 vs Dense,S003,S003-Q088,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,48,51,-3,0.5702548027038574,0.2851274013519287,-0.2851274013519287,UNCHANGED,48,51,0.5702548027038574,0.0,0.0,0.2851274013519287
H5,H5 vs Dense,S003,S003-Q091,68d070f4-4242-579d-b5a8-83f3dc6283b3,S003-Q079,22,25,-3,0.5237754583358765,0.26188772916793823,-0.26188772916793823,UNCHANGED,22,25,0.5237754583358765,0.0,0.0,0.26188772916793823
H5,H5 vs Dense,S003,S003-Q091,dc75d4a6-dbec-512b-bed7-4048466382c6,S003-Q084,3,1,2,0.5488320589065552,0.4209610381992678,-0.1278710207072874,UNCHANGED,3,1,0.5488320589065552,10.239152908325195,0.29309001749198044,0.4209610381992678
H5,H5 vs Dense,S003,S003-Q091,ff75fe78-c1af-5b7a-a243-9648b6132a06,S003-Q085,23,26,-3,0.5221955180168152,0.2610977590084076,-0.2610977590084076,UNCHANGED,23,26,0.5221955180168152,0.0,0.0,0.2610977590084076
H5,H5 vs Dense,S004,S004-Q007,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,3,3,0,0.35100364685058594,0.17550182342529297,-0.17550182342529297,UNCHANGED,3,3,0.35100364685058594,0.0,0.0,0.17550182342529297
H5,H5 vs Dense,S004,S004-Q011,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,7,7,0,0.5022115111351013,0.25110575556755066,-0.25110575556755066,UNCHANGED,7,7,0.5022115111351013,0.0,0.0,0.25110575556755066
H5,H5 vs Dense,S004,S004-Q011,75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4,S004-Q007,1,1,0,0.6210789084434509,0.3226296012030184,-0.2984493072404325,UNCHANGED,1,1,0.6210789084434509,4.604520320892334,0.024180293962585923,0.3226296012030184
H5,H5 vs Dense,S004,S004-Q013,9de4c8e1-1f2d-56af-8e3f-eaed84f7c238,S004-Q001,8,8,0,0.593585193157196,0.2984366908920133,-0.29514850226518274,UNCHANGED,8,8,0.593585193157196,0.5717503428459167,0.003288188626830552,0.2984366908920133
H5,H5 vs Dense,S004,S004-Q013,d876eb51-66ba-5437-955a-25c3f405ef2f,S004-Q006,5,6,-1,0.6157102584838867,0.30949678713466,-0.3062134713492267,DEMOTED,5,6,0.6157102584838867,0.5687745213508606,0.003283315785433237,0.30949678713466
H5,H5 vs Dense,S004,S004-Q014,a60bbf7a-8108-58fc-8b4a-1356764282aa,S004-Q008,2,2,0,0.5244457125663757,0.2647830834875765,-0.2596626290787992,UNCHANGED,2,2,0.5244457125663757,1.4612430334091187,0.005120454408777239,0.2647830834875765
H5,H5 vs Dense,S004,S004-Q021,112af49e-d51f-599c-ad67-5cc18432f1a8,S004-Q015,11,10,1,0.6970088481903076,0.3523661131112933,-0.34464273507901433,UNCHANGED,11,10,0.6970088481903076,2.2884998321533203,0.007723378032278955,0.3523661131112933
H5,H5 vs Dense,S004,S004-Q022,1404aa4a-3c7a-565e-8e67-9f834683b3b2,S004-Q012,3,3,0,0.7119752168655396,0.36750005236916694,-0.3444751644963726,UNCHANGED,3,3,0.7119752168655396,4.5042290687561035,0.02302488787279437,0.36750005236916694
H5,H5 vs Dense,S004,S004-Q022,1e8809d9-9426-51b9-9e17-039093174440,S004-Q018,4,5,-1,0.7066170573234558,0.35552743911705464,-0.35108961820640117,UNCHANGED,4,5,0.7066170573234558,1.1737117767333984,0.004437820910653476,0.35552743911705464
H5,H5 vs Dense,S004,S004-Q026,7567fc91-4210-59bc-ac74-0cc3060edc83,S004-Q014,18,18,0,0.7261838316917419,0.364372750173647,-0.36181108151809493,UNCHANGED,18,18,0.7261838316917419,0.07093708217144012,0.002561668655552021,0.364372750173647
H5,H5 vs Dense,S004,S004-Q026,fadb48cb-a45f-5f46-8f39-e18bd7dff4f1,S004-Q019,14,15,-1,0.7453212141990662,0.37394167636571096,-0.3713795378333552,UNCHANGED,14,15,0.7453212141990662,0.07130484282970428,0.002562138532355805,0.37394167636571096
H5,H5 vs Dense,S004,S004-Q028,f642437d-2d3c-5b95-a7f6-29f2e68c0a13,S004-Q022,8,2,6,0.7841389775276184,0.41369869744736126,-0.37044028008025714,PROMOTED,8,2,0.7841389775276184,3.807317018508911,0.04325841736710415,0.41369869744736126
H5,H5 vs Dense,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,6,-1,0.6531623601913452,0.3265811800956726,-0.3265811800956726,DEMOTED,5,6,0.6531623601913452,0.0,0.0,0.3265811800956726
H5,H5 vs Dense,S004,S004-Q033,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,19,21,-2,0.60422682762146,0.30211341381073,-0.30211341381073,UNCHANGED,19,21,0.60422682762146,0.0,0.0,0.30211341381073
H5,H5 vs Dense,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,7,-4,0.5494986772537231,0.2747493386268616,-0.2747493386268616,DEMOTED,3,7,0.5494986772537231,0.0,0.0,0.2747493386268616
H5,H5 vs Dense,S004,S004-Q039,c022f180-c519-52a7-9c70-3f15928609b5,S004-Q027,4,5,-1,0.5578400492668152,0.2789200246334076,-0.2789200246334076,UNCHANGED,4,5,0.5578400492668152,0.0,0.0,0.2789200246334076
H5,H5 vs Dense,S004,S004-Q039,594016a4-b321-5143-a8c6-3923fed20111,S004-Q032,21,21,0,0.489423006772995,0.2447115033864975,-0.2447115033864975,UNCHANGED,21,21,0.489423006772995,0.0,0.0,0.2447115033864975
H5,H5 vs Dense,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,8,-4,0.5434472560882568,0.2717236280441284,-0.2717236280441284,DEMOTED,4,8,0.5434472560882568,0.0,0.0,0.2717236280441284
H5,H5 vs Dense,S004,S004-Q044,094486b7-1e86-5360-8005-66c6886152c2,S004-Q034,40,40,0,0.30329322814941406,0.15164661407470703,-0.15164661407470703,UNCHANGED,40,40,0.30329322814941406,0.0,0.0,0.15164661407470703
H5,H5 vs Dense,S004,S004-Q044,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,28,16,12,0.3380138576030731,0.1865044479215497,-0.15150940968152343,UNCHANGED,28,16,0.3380138576030731,5.366146087646484,0.03499503824002628,0.1865044479215497
H5,H5 vs Dense,S004,S004-Q049,08c5243c-c754-5bb1-b020-dfbf21f542d7,S004-Q043,22,24,-2,0.5372671484947205,0.26989211767698784,-0.2673750308177326,UNCHANGED,22,24,0.5372671484947205,0.03573441132903099,0.00251708685925519,0.26989211767698784
H5,H5 vs Dense,S004,S004-Q052,682aecdf-197a-5dc6-b88d-886b08ffb500,S004-Q040,36,38,-2,0.5712360143661499,0.28561800718307495,-0.28561800718307495,UNCHANGED,36,38,0.5712360143661499,0.0,0.0,0.28561800718307495
H5,H5 vs Dense,S004,S004-Q052,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,17,20,-3,0.6142544746398926,0.3071272373199463,-0.3071272373199463,UNCHANGED,17,20,0.6142544746398926,0.0,0.0,0.3071272373199463
H5,H5 vs Dense,S004,S004-Q055,b229284b-6a2b-5cfb-a8c8-0ccc1bd72603,S004-Q045,25,29,-4,0.5234483480453491,0.26172417402267456,-0.26172417402267456,UNCHANGED,25,29,0.5234483480453491,0.0,0.0,0.26172417402267456
H5,H5 vs Dense,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,35,-2,0.5125783085823059,0.25628915429115295,-0.25628915429115295,UNCHANGED,33,35,0.5125783085823059,0.0,0.0,0.25628915429115295
H5,H5 vs Dense,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,8,-5,0.6123521327972412,0.3061760663986206,-0.3061760663986206,DEMOTED,3,8,0.6123521327972412,0.0,0.0,0.3061760663986206
H5,H5 vs Dense,S004,S004-Q063,2c5547ce-bd04-536c-8b2d-e09ae5633e53,S004-Q057,26,27,-1,0.4568561911582947,0.22842809557914734,-0.22842809557914734,UNCHANGED,26,27,0.4568561911582947,0.0,0.0,0.22842809557914734
H5,H5 vs Dense,S004,S004-Q065,ca05266e-320c-5081-9d2d-f7c8689c58a9,S004-Q053,12,2,10,0.4582591652870178,0.253140620778751,-0.20511854450826683,PROMOTED,12,2,0.4582591652870178,6.026237964630127,0.04802207627048412,0.253140620778751
H5,H5 vs Dense,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,4,-2,0.47814619541168213,0.23907309770584106,-0.23907309770584106,UNCHANGED,2,4,0.47814619541168213,0.0,0.0,0.23907309770584106
H5,H5 vs Dense,S004,S004-Q066,52990abe-a81c-5937-b506-8a88315cc3c0,S004-Q056,15,14,1,0.42474165558815,0.21718892513672458,-0.20755273045142544,UNCHANGED,15,14,0.42474165558815,2.734907865524292,0.009636194685299132,0.21718892513672458
H5,H5 vs Dense,S004,S004-Q066,57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a,S004-Q062,22,19,3,0.41263967752456665,0.21117242001590822,-0.20146725750865843,UNCHANGED,22,19,0.41263967752456665,2.7493104934692383,0.009705162507249806,0.21117242001590822
H5,H5 vs Dense,S004,S004-Q070,2e530daf-4b7a-5b20-9fe7-9c23daee4af6,S004-Q064,4,9,-5,0.5201765894889832,0.2600882947444916,-0.2600882947444916,DEMOTED,4,9,0.5201765894889832,0.0,0.0,0.2600882947444916
H5,H5 vs Dense,S005,S005-Q007,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,2,2,0,0.4894738793373108,0.2447369396686554,-0.2447369396686554,UNCHANGED,2,2,0.4894738793373108,0.0,0.0,0.2447369396686554
H5,H5 vs Dense,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,7,0,0.4091431200504303,0.20457156002521515,-0.20457156002521515,UNCHANGED,7,7,0.4091431200504303,0.0,0.0,0.20457156002521515
H5,H5 vs Dense,S005,S005-Q011,9c806b54-004f-57bf-8755-c4a0eebd929e,S005-Q007,2,3,-1,0.4483288526535034,0.2241644263267517,-0.2241644263267517,UNCHANGED,2,3,0.4483288526535034,0.0,0.0,0.2241644263267517
H5,H5 vs Dense,S005,S005-Q013,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,9,9,0,0.4276643693447113,0.21512115739531565,-0.21254321194939566,UNCHANGED,9,9,0.4276643693447113,0.08363747596740723,0.002577945445919993,0.21512115739531565
H5,H5 vs Dense,S005,S005-Q013,6e436632-8d73-58b8-a746-7cbc36ffe10f,S005-Q006,1,1,0,0.4773827791213989,0.24999861217920977,-0.22738416694218916,UNCHANGED,1,1,0.4773827791213989,4.4674153327941895,0.022614445237020595,0.24999861217920977
H5,H5 vs Dense,S005,S005-Q014,c64751d6-21c8-5c09-87da-48f940293661,S005-Q008,4,4,0,0.42706114053726196,0.42706114053726196,0.0,UNCHANGED,4,4,0.42706114053726196,0.0,0.0,0.42706114053726196
H5,H5 vs Dense,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,4,0,0.5493555665016174,0.2772426609526889,-0.27211290554892853,UNCHANGED,4,4,0.5493555665016174,1.4648913145065308,0.0051297554037604085,0.2772426609526889
H5,H5 vs Dense,S005,S005-Q022,bcb24496-086a-528b-a09e-86bae79fa560,S005-Q012,11,11,0,0.5612436532974243,0.2831790068082843,-0.27806464648914003,UNCHANGED,11,11,0.5612436532974243,1.4588490724563599,0.005114360319144298,0.2831790068082843
H5,H5 vs Dense,S005,S005-Q022,c16509f9-dd00-5e11-9acf-ecc8f08ad424,S005-Q018,14,14,0,0.5384949445724487,0.2714522773384863,-0.2670426672339624,UNCHANGED,14,14,0.5384949445724487,1.1609007120132446,0.004409610104523847,0.2714522773384863
H5,H5 vs Dense,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,6,-1,0.6158711314201355,0.30793556571006775,-0.30793556571006775,DEMOTED,5,6,0.6158711314201355,0.0,0.0,0.30793556571006775
H5,H5 vs Dense,S005,S005-Q026,daf8b285-37ac-5e07-a640-74fc9322fe21,S005-Q019,10,12,-2,0.5733019709587097,0.28665098547935486,-0.28665098547935486,UNCHANGED,10,12,0.5733019709587097,0.0,0.0,0.28665098547935486
H5,H5 vs Dense,S005,S005-Q028,102b7fa7-9564-5e73-98e7-41fde776fa99,S005-Q022,13,13,0,0.5440734028816223,0.27203670144081116,-0.27203670144081116,UNCHANGED,13,13,0.5440734028816223,0.0,0.0,0.27203670144081116
H5,H5 vs Dense,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,2,-1,0.6653862595558167,0.3339464559038606,-0.3314398036519561,UNCHANGED,1,2,0.6653862595558167,0.027405237779021263,0.002506652251904465,0.3339464559038606
